,file_name,lines,authors,shas,the_first_time,the_last_time,average_date,total_shas,last_fixes,fixes_percent
24,arch/powerpc/kernel/module.c,88,7,9,1311247043,1558918505,1368703084,10,59fe7eaf3598,10
25,drivers/firmware/efi/esrt.c,440,11,16,1430217871,1573033385,1435891187,16,,0
26,drivers/staging/rts5208/rtsx_chip.c,2160,16,33,1384247768,1559126731,1410747396,37,6c6f95a9351b,2.702702703
27,drivers/media/pci/mantis/hopper_vp3028.c,76,4,4,1311247043,1558315142,1329145772,4,,0
28,arch/sh/mm/tlb-sh3.c,96,2,3,1311247043,1559009414,1315612319,3,,0
29,drivers/gpu/drm/i915/gt/intel_engine_heartbeat.c,242,1,7,1571654619,1578282151,1571947233,7,3466a3def2c0,28.57142857
30,drivers/net/ethernet/intel/i40e/i40e_debugfs.c,1771,23,74,1378860017,1565410650,1395131462,103,,0
31,sound/soc/codecs/wm8958-dsp2.c,1027,8,15,1306504576,1559614293,1341313937,19,548da08fc1e2,5.263157895
32,drivers/nfc/s3fwrn5/core.c,208,3,3,1440062762,1558581300,1440667795,3,,0
33,tools/testing/selftests/rcutorture/formal/srcu-cbmc/src/misc.c,12,2,2,1483173230,1509520077,1485368801,2,,0
34,drivers/clk/bcm/clk-iproc-armpll.c,283,3,3,1430795599,1465291950,1431519578,3,,0
35,fs/xfs/xfs_mount.c,1410,21,98,1309356614,1576638796,1396668966,165,8204f8ddaafa,0.606060606
36,tools/testing/selftests/net/nettest.c,1813,2,5,1564631794,1577686471,1565144035,5,87caaaf2d19d,20
37,drivers/net/wireless/ath/wcn36xx/main.c,1411,14,48,1381238758,1569985945,1414917877,58,1967c12896e0,5.172413793
38,drivers/media/platform/cec-gpio/cec-gpio.c,298,2,8,1498594468,1574847948,1514048440,7,,0
39,drivers/cpufreq/cpufreq.c,2769,53,243,1307444966,1582727967,1417729162,395,f5739cb0b565,8.35443038
40,arch/mips/net/bpf_jit.c,1270,2,2,1575512598,1576631772,1575520529,47,36366e367ee9,6.382978723
41,tools/testing/selftests/bpf/progs/btf__core_reloc_existence___err_wrong_struct_type.c,3,1,1,1571110129,1571110129,1571110129,1,,0
42,fs/nls/nls_cp852.c,337,1,1,1311247043,1311247043,1311247043,1,,0
43,drivers/gpu/drm/amd/display/dc/dce/dce_scl_filters.c,1119,3,4,1487834751,1524022673,1496657941,4,,0
44,drivers/firmware/efi/cper-arm.c,342,3,4,1514887841,1549075275,1515049233,4,,0
45,sound/soc/fsl/imx-pcm-fiq.c,391,15,21,1305014297,1569998069,1354249928,29,,0
46,kernel/sched/swait.c,131,5,8,1509520077,1546500528,1527423362,10,,0
47,drivers/iio/adc/ltc2496.c,108,1,1,1575898368,1575898368,1575898368,1,,0
48,drivers/iio/adc/ad7606_par.c,103,12,17,1311247043,1564456519,1383187983,2,,0
49,drivers/scsi/nsp32_debug.c,263,2,2,1311247043,1528854827,1312074449,1,,0
50,sound/core/oss/pcm_plugin.c,768,6,10,1311247043,1578210475,1318373218,9,,0
51,arch/m68k/coldfire/m528x.c,151,4,14,1311247043,1509520077,1338304061,5,,0
52,arch/s390/boot/ebcdic.c,2,1,1,1528789921,1528789921,1528789921,1,,0
53,drivers/gpu/drm/nouveau/nvkm/engine/disp/dmacgv100.c,77,1,1,1525783187,1525783187,1525783187,1,,0
54,drivers/net/ethernet/mellanox/mlx5/core/transobj.c,520,10,19,1432823327,1554032689,1477568990,24,4d8fcf216c90,12.5
55,drivers/cpufreq/qoriq-cpufreq.c,327,11,17,1370395848,1559614293,1411282229,19,4492d1a2e956,5.263157895
56,drivers/regulator/qcom_smd-regulator.c,944,9,17,1439783039,1569037841,1486639555,21,c488f0071eac,14.28571429
57,drivers/hwmon/shtc1.c,270,3,3,1401953059,1567619153,1428918272,4,fdc7d8e829ec,25
58,kernel/sched/rt.c,2772,49,103,1306810160,1573193760,1367722945,136,a0e813f26ebc,8.823529412
59,drivers/gpu/drm/nouveau/nvkm/subdev/bios/power_budget.c,126,2,2,1485184211,1491870322,1485237275,2,,0
60,drivers/gpu/drm/nouveau/nvkm/engine/gr/ctxgk104.c,1008,1,26,1370765302,1525783187,1395241697,23,,0
61,sound/soc/codecs/es7241.c,322,1,1,1530602925,1530602925,1530602925,1,,0
62,sound/soc/codecs/tscs454.c,3496,2,2,1527751447,1536253310,1527753879,3,,0
63,drivers/infiniband/core/device.c,2802,31,142,1308386142,1578552043,1507940893,180,6b57cea9221b,16.11111111
64,drivers/mfd/pcf50633-gpio.c,91,3,3,1311247043,1558918501,1314176333,2,,0
65,samples/bpf/sampleip_kern.c,39,3,3,1472726246,1579500409,1478396353,4,7cf245a37ef0,25
66,drivers/regulator/ab8500.c,1679,10,48,1310891303,1559008644,1371689088,86,99c4f70df3a6,1.162790698
67,drivers/net/ethernet/mellanox/mlx5/core/lib/clock.c,617,12,23,1451372311,1573699506,1493748362,16,33180bee86a8,12.5
68,drivers/net/wireless/broadcom/b43/pio.c,821,8,10,1305655598,1558252310,1307867164,2,,0
69,drivers/gpu/drm/selftests/test-drm_rect.c,223,1,1,1574423783,1574423783,1574423783,1,,0
70,arch/mips/dec/prom/init.c,137,5,5,1311247043,1509520077,1317699393,5,,0
71,drivers/watchdog/it8712f_wdt.c,451,7,8,1304912707,1559542989,1313076480,8,,0
72,tools/perf/arch/x86/tests/intel-cqm.c,128,5,14,1444030821,1567478392,1452855230,18,cf89813a5b51,5.555555556
73,arch/mips/sgi-ip32/ip32-platform.c,138,3,4,1311247043,1571067981,1346457182,4,,0
74,drivers/clk/tegra/clk-emc.c,540,10,14,1426146485,1573270946,1437434400,16,,0
75,drivers/media/common/v4l2-tpg/v4l2-tpg-core.c,2627,7,71,1408924934,1564099699,1434092613,26,250854eed5d4,3.846153846
76,drivers/net/wireless/ath/ath9k/common-debug.c,262,4,8,1399773871,1538386002,1404607175,8,,0
77,drivers/crypto/qat/qat_common/qat_uclo.c,1673,6,17,1401947027,1528783420,1418117619,17,,0
78,tools/testing/selftests/rcutorture/formal/srcu-cbmc/src/include_srcu.c,32,2,2,1483173230,1509520077,1483996569,2,,0
79,drivers/net/wireless/ti/wl12xx/acx.c,39,2,2,1322758065,1559120270,1328818634,4,,0
80,drivers/media/usb/dvb-usb-v2/ce6230.c,278,3,8,1311247043,1558918506,1320609362,6,,0
81,arch/arm/mach-ixp4xx/coyote-setup.c,144,6,8,1309706661,1546069672,1315420649,7,,0
82,drivers/platform/x86/ibm_rtl.c,314,7,8,1311247043,1558918505,1314538585,7,,0
83,sound/soc/img/img-i2s-in.c,619,5,6,1446619248,1559354917,1458618876,6,,0
84,drivers/staging/vc04_services/interface/vchiq_arm/vchiq_shim.c,751,13,32,1372779721,1578668175,1420616534,40,,0
85,drivers/usb/storage/alauda.c,1264,13,14,1311247043,1567740755,1317793532,15,,0
86,arch/x86/pci/acpi.c,425,12,28,1310008750,1535443513,1367951388,56,47a9973d3ed8,8.928571429
87,drivers/media/usb/tm6000/tm6000-input.c,503,14,18,1307596147,1559085480,1328682213,16,,0
88,drivers/media/rc/gpio-ir-recv.c,150,9,19,1330365100,1559085478,1397331624,39,c1301077213d,7.692307692
89,drivers/mtd/ubi/gluebi.c,500,6,8,1311247043,1558918505,1314624959,11,,0
90,drivers/bcma/driver_chipcommon.c,421,6,28,1306480715,1484281415,1359126961,29,7195439d1d71,3.448275862
91,sound/soc/sunxi/sun4i-codec.c,1869,15,47,1442042784,1572005281,1473085191,56,,0
92,drivers/clk/ti/apll.c,418,9,17,1374552337,1565853169,1399783062,20,6c7ee8905d54,5
93,fs/kernfs/dir.c,1706,22,73,1385199602,1577708188,1411213485,109,e23f568aa63f,1.834862385
94,tools/testing/selftests/powerpc/tm/tm-vmx-unavail.c,118,2,2,1494234987,1559008638,1494783916,2,,0
95,drivers/net/wireless/broadcom/brcm80211/brcmsmac/debug.c,251,5,7,1352938082,1548145291,1390756037,4,,0
96,sound/firewire/digi00x/amdtp-dot.c,421,4,12,1443577157,1563770229,1467626097,15,,0
97,drivers/spi/spi-uniphier.c,798,2,9,1533112152,1577152707,1549171937,13,9cd34efbd301,7.692307692
98,tools/testing/selftests/bpf/progs/test_tcpbpf_kern.c,154,7,8,1516868056,1579500405,1526499647,6,3e689141e64d,16.66666667
99,drivers/mfd/arizona-i2c.c,120,7,15,1340094949,1559614293,1368230562,17,,0
100,arch/powerpc/mm/book3s64/radix_pgtable.c,1192,22,87,1461943558,1575613042,1505140805,20,31f210cf42d4,15
101,drivers/dma/dw/core.c,1285,16,101,1311247043,1546837661,1370356326,82,1bd09f869f9b,12.19512195
102,arch/arm/mach-omap1/sram-init.c,73,2,2,1351493190,1559614293,1354344164,2,,0
103,fs/afs/vl_probe.c,280,3,6,1539968279,1558350481,1540814120,6,4584ae96ae30,33.33333333
104,block/blk-core.c,1817,52,183,1311222339,1576572847,1419359955,472,ecb6186cf788,6.144067797
105,sound/soc/rockchip/rockchip_spdif.c,418,7,11,1444289473,1559614293,1448441654,11,,0
106,drivers/net/ethernet/mellanox/mlx5/core/dev.c,351,9,10,1473413727,1562621832,1484765344,15,08aa5e7da6bc,40
107,kernel/locking/semaphore.c,262,8,11,1266976222,1559354930,1315634134,6,,0
108,drivers/net/ethernet/8390/stnic.c,303,3,4,1311247043,1521794084,1316460921,5,,0
109,drivers/clk/mediatek/clk-mt8183-mm.c,111,1,1,1551762345,1551762345,1551762345,1,,0
110,drivers/clk/tegra/clk-periph-fixed.c,110,3,3,1429511697,1559009404,1431834952,3,,0
111,drivers/mtd/chips/chipreg.c,105,3,3,1311247043,1558242500,1313769606,2,,0
112,kernel/cgroup/debug.c,381,5,12,1497345482,1555847247,1498533801,12,,0
113,drivers/media/pci/solo6x10/solo6x10-eeprom.c,141,3,4,1364160917,1558918506,1367192317,4,,0
114,arch/arm/mach-omap2/omap_hwmod_3xxx_data.c,2901,33,79,1307950199,1559614293,1338938632,141,c6c56697ae4b,2.836879433
115,arch/m68k/coldfire/mcf8390.c,38,1,1,1340593909,1340593909,1340593909,1,,0
116,sound/soc/codecs/es7134.c,317,3,8,1488185243,1559614256,1519126059,9,5650729f9a1b,11.11111111
117,drivers/iio/industrialio-triggered-event.c,64,2,2,1440081459,1558918501,1441938288,2,,0
118,sound/xen/xen_snd_front_cfg.c,519,3,3,1526261258,1527658615,1526269033,3,e46dcbb17d79,66.66666667
119,arch/arm/mach-sa1100/nanoengine.c,136,8,11,1309876697,1559614293,1341774440,10,,0
120,drivers/misc/qcom-coincell.c,145,3,3,1437036932,1559085478,1438202439,3,,0
121,drivers/net/ethernet/netronome/nfp/flower/offload.c,1746,7,75,1498745293,1576591044,1545094651,96,739d7c5752b2,21.875
122,net/l2tp/l2tp_core.c,1790,32,83,1311247043,1580790240,1366653553,120,0d0d9a388a85,29.16666667
123,arch/arm/mach-ebsa110/io.c,440,4,4,1307675585,1509520077,1313140504,3,,0
124,drivers/net/ethernet/realtek/8139too.c,2689,26,32,1306881908,1575941031,1311118769,37,129c6cda2de2,2.702702703
125,drivers/clocksource/arm_global_timer.c,340,12,17,1372222118,1559614293,1392867783,19,,0
126,drivers/s390/net/netiucv.c,2216,16,23,1311247043,1510655884,1316083968,24,,0
127,drivers/staging/rtl8188eu/core/rtw_sta_mgt.c,516,10,38,1377095628,1572156364,1424006842,54,,0
128,arch/s390/kernel/sthyi.c,516,4,8,1463987518,1538449072,1475233522,7,b5130dc2224d,14.28571429
129,drivers/acpi/acpica/evgpeblk.c,490,6,19,1311247043,1578627109,1330576592,29,44758bafa536,3.448275862
130,drivers/clk/mvebu/armada-39x.c,156,3,3,1425368469,1536738017,1426642736,3,,0
131,tools/perf/util/rwsem.c,33,1,2,1491282904,1567479366,1493591888,2,,0
132,arch/arm/mach-ixp4xx/ixdpg425-pci.c,56,5,5,1307691021,1559614293,1323236533,5,,0
133,drivers/gpu/drm/bridge/analogix/analogix_dp_core.c,1853,20,58,1455534604,1578398286,1486101599,73,,0
134,drivers/dma/sa11x0-dma.c,1107,9,21,1326116647,1559614293,1340010928,26,de2c45314d9b,3.846153846
135,drivers/iio/light/vl6180.c,551,3,6,1489926192,1559120264,1492098299,7,,0
136,arch/arm64/mm/ioremap.c,102,7,8,1330919369,1567389983,1357144149,12,,0
137,drivers/net/wireless/ti/wlcore/main.c,6883,55,386,1305429029,1579134833,1351890532,286,7de241f3b705,1.398601399
138,drivers/net/wireless/ralink/rt2x00/rt2x00usb.c,909,12,25,1306480715,1575413035,1323964026,14,41a531ffa4c5,35.71428571
139,drivers/cpufreq/tegra186-cpufreq.c,266,5,6,1491880155,1576389922,1492836523,6,,0
140,arch/s390/hypfs/hypfs_vm.c,291,8,12,1311247043,1563690801,1325646901,11,,0
141,sound/soc/meson/axg-card.c,719,3,13,1531820584,1565247284,1534762810,13,960f428ca0a0,7.692307692
142,drivers/dma-buf/heaps/heap-helpers.c,271,1,1,1575365198,1575365198,1575365198,3,837324d43554,33.33333333
143,arch/arm/mach-imx/mach-mx21ads.c,338,11,18,1307290075,1558918506,1343917232,21,,0
144,drivers/crypto/cavium/zip/zip_device.c,202,2,3,1487126708,1523267154,1487484534,3,,0
145,drivers/soc/imx/soc-imx-scu.c,187,1,4,1558633956,1571986583,1560477364,4,30ca9b04747e,25
146,block/blk-mq.c,3592,57,405,1382577605,1582719015,1487581320,697,3d2443069407,8.464849354
147,drivers/hwmon/adt7411.c,722,7,13,1311247043,1559614293,1429592700,17,b53893aae441,5.882352941
148,drivers/media/radio/tef6862.c,197,6,11,1311247043,1558918521,1320897685,14,,0
149,drivers/media/platform/davinci/dm355_ccdc.c,935,11,14,1309672992,1578275030,1313165981,15,,0
150,scripts/gcc-plugins/latent_entropy_plugin.c,628,3,7,1466426479,1517822866,1467157482,7,,0
151,tools/testing/selftests/bpf/progs/tailcall3.c,31,2,2,1574428081,1579500405,1574591704,2,3e689141e64d,50
152,drivers/usb/dwc2/pci.c,196,11,14,1362995281,1539830207,1412266035,16,3c135e890019,12.5
153,arch/microblaze/lib/cmpdi2.c,27,2,3,1322543130,1509520077,1330844213,3,,0
154,drivers/gpu/host1x/channel.c,156,4,6,1363941243,1559009404,1447006378,8,,0
155,net/sunrpc/xprtrdma/svc_rdma_transport.c,660,15,51,1306881908,1565948978,1377110637,105,e248aa7be86e,6.666666667
156,sound/soc/soc-devres.c,122,4,5,1378298254,1530483825,1387384313,9,1f23380b803a,11.11111111
157,drivers/hwtracing/intel_th/core.c,1054,2,33,1442908034,1576562126,1471776504,39,ab832e38e4f0,12.82051282
158,arch/arm/mach-orion5x/ts78xx-setup.c,578,11,18,1306830683,1536251926,1323386996,23,,0
159,arch/sh/boards/mach-se/770x/irq.c,109,2,2,1311247043,1509520077,1313066062,1,,0
160,sound/soc/codecs/tas2562.c,590,1,1,1570511717,1570511717,1570511717,1,,0
161,drivers/net/wireless/ti/wlcore/io.c,198,8,14,1305303981,1559120270,1333144571,13,6fe813e3d561,15.38461538
162,drivers/net/ethernet/mellanox/mlx5/core/en/xdp.c,553,7,27,1526436990,1566843925,1544905213,31,d460c2718906,12.90322581
163,drivers/net/wireless/realtek/rtlwifi/rtl8192ee/pwrseq.c,90,1,2,1411720823,1550123955,1414796448,2,,0
164,drivers/gpu/drm/udl/udl_gem.c,106,4,7,1292368464,1573715422,1551526007,41,8f3b487685b2,2.43902439
165,mm/debug.c,252,18,32,1412839714,1580393697,1486315398,46,5b57b8f22709,15.2173913
166,arch/arm64/kernel/sys32.c,135,4,8,1420533752,1559614246,1515499119,9,,0
167,arch/alpha/kernel/core_irongate.c,418,4,5,1311247043,1540883361,1313370060,6,,0
168,drivers/gpu/drm/amd/amdgpu/si_ih.c,312,6,13,1453183334,1574045634,1463010833,17,3d0e3ce52ce3,5.882352941
169,drivers/regulator/ti-abb-regulator.c,892,9,15,1367468410,1578275030,1372866941,17,,0
170,tools/testing/selftests/bpf/verifier/prevent_map_lookup.c,59,1,1,1548401083,1548401083,1548401083,2,,0
171,drivers/bluetooth/bluecard_cs.c,910,15,23,1311247043,1532315855,1324382014,29,,0
172,arch/x86/kernel/ebda.c,98,5,5,1310374312,1509520077,1433248244,4,,0
173,lib/uuid.c,123,8,11,1311247043,1558918521,1440321745,11,bc9dc9d5eec9,9.090909091
174,drivers/infiniband/hw/vmw_pvrdma/pvrdma_misc.c,307,4,6,1475406622,1549848303,1479219208,8,,0
175,drivers/gpu/drm/lima/lima_gp.c,283,1,1,1552134012,1552134012,1552134012,1,,0
176,drivers/usb/musb/cppi_dma.c,1547,13,15,1311247043,1509679710,1316499200,16,,0
177,arch/arm/mach-mvebu/platsmp-a9.c,114,4,7,1397462045,1447555193,1406804401,10,,0
178,drivers/char/xilinx_hwicap/fifo_icap.c,393,1,1,1311247043,1311247043,1311247043,0,,0
179,arch/x86/math-emu/reg_constant.c,118,3,3,1311247043,1562900885,1315059983,2,,0
180,drivers/clk/axis/clk-artpec6.c,239,3,3,1459740203,1559614293,1460224814,3,,0
181,scripts/gcc-plugins/cyc_complexity_plugin.c,69,2,3,1464019835,1484287775,1464715364,3,,0
182,drivers/staging/sm750fb/ddk750_dvi.c,62,8,11,1425370866,1552234116,1478391119,17,,0
183,drivers/gpu/drm/i915/gt/mock_engine.c,360,4,50,1486977314,1578988830,1535808087,33,1fdea0cb0dba,15.15151515
184,drivers/rtc/rtc-pcf2127.c,788,9,19,1372835281,1576335766,1496063346,25,28abbba36a5a,4
185,net/ceph/pagelist.c,171,8,8,1311247043,1538120314,1345182149,7,,0
186,net/ipv4/sysctl_net_ipv4.c,1400,44,125,1306881908,1574239088,1440480491,175,ca749bbb108c,6.857142857
187,net/ipv4/tcp.c,4033,89,331,1311247043,1580438690,1390303910,431,784f8344de75,15.54524362
188,net/core/drop_monitor.c,1689,13,47,1311247043,1581074968,1513032405,55,dfa7f709596b,9.090909091
189,drivers/gpu/drm/msm/hdmi/hdmi_bridge.c,301,10,16,1377838935,1564880151,1422332769,20,,0
190,arch/m68k/coldfire/timers.c,196,6,9,1272284512,1509520077,1315819704,3,,0
191,arch/mips/lasat/at93c.c,148,2,2,1311247043,1509520077,1312586726,3,,0
192,arch/arm64/kernel/ptrace.c,1944,22,62,1330919373,1578929421,1413477087,78,c9d66999f064,12.82051282
193,drivers/clk/actions/owl-mux.c,60,1,1,1522076939,1522076939,1522076939,1,,0
194,drivers/gpu/drm/nouveau/nvkm/engine/disp/g84.c,47,1,14,1344909844,1525783186,1404330154,21,,0
195,drivers/scsi/device_handler/scsi_dh_rdac.c,835,12,21,1306157047,1567583549,1329250401,31,57adf5d4cfd3,3.225806452
196,tools/testing/selftests/bpf/progs/test_stacktrace_map.c,76,3,6,1515045304,1579500405,1532981630,6,3e689141e64d,16.66666667
197,arch/sparc/kernel/windows.c,128,3,4,1311247043,1509520077,1316169689,3,,0
198,drivers/net/wireless/ath/ath10k/ahb.c,887,15,28,1453879465,1578275030,1457579669,30,2e550b6d277b,3.333333333
199,tools/testing/selftests/futex/functional/futex_requeue_pi.c,409,5,5,1431436072,1558918501,1433226131,5,,0
200,drivers/mmc/core/slot-gpio.c,250,12,29,1324820162,1576006856,1428217544,41,1b09d9c232cd,4.87804878
201,arch/sh/boards/mach-highlander/irq-r7785rp.c,83,2,2,1311247043,1545928306,1314074528,1,,0
202,drivers/staging/comedi/drivers/pcmuio.c,624,6,57,1311247043,1510037923,1367171725,97,,0
203,drivers/clk/clk-bm1880.c,968,2,2,1573826340,1574969734,1573827521,2,,0
204,drivers/staging/gs_fpgaboot/io.c,105,4,5,1390232826,1545446784,1393281631,10,,0
205,drivers/gpu/drm/amd/amdgpu/cik.c,2264,24,52,1429520967,1578387459,1455835313,74,,0
206,drivers/net/ethernet/cisco/enic/enic_clsf.c,286,8,16,1403505989,1551427740,1408316911,17,,0
207,drivers/gpu/drm/nouveau/nvkm/subdev/bus/g94.c,64,1,6,1381805379,1440053660,1406084557,5,,0
208,arch/unicore32/kernel/signal.c,424,8,14,1311247043,1559614293,1318899147,20,ca98565a6182,5
209,drivers/net/wireless/st/cw1200/cw1200_sdio.c,423,4,11,1369397078,1559614293,1370623797,4,,0
210,arch/mips/kernel/perf_event.c,67,5,6,1306400573,1559614293,1326973469,9,,0
211,arch/arm64/kernel/pci.c,220,10,19,1411975771,1560565439,1466557489,25,717902cc9311,4
212,drivers/i2c/busses/i2c-meson.c,517,7,17,1415881921,1578414541,1449070014,20,3b0277f198ac,5
213,drivers/net/wireless/ath/ath9k/ath9k_pci_owl_loader.c,214,1,2,1562327593,1574581259,1562384853,3,22d0d5ae7a08,33.33333333
214,lib/crypto/blake2s-generic.c,111,1,1,1573190548,1573190548,1573190548,1,,0
215,drivers/mfd/ipaq-micro.c,447,7,9,1396518315,1568785230,1397993735,12,,0
216,drivers/media/usb/gspca/m5602/m5602_ov7660.c,468,5,7,1311247043,1559236172,1372238986,7,,0
217,fs/ntfs/quota.c,103,3,3,1311247043,1558489902,1317789248,2,,0
218,drivers/clocksource/timer-rda.c,195,1,1,1544454346,1544454346,1544454346,1,,0
219,drivers/misc/apds9802als.c,310,7,10,1311247043,1558918515,1315011741,10,,0
220,arch/x86/kernel/machine_kexec_32.c,252,10,13,1311247043,1566784556,1330061882,15,a466ef76b815,20
221,drivers/fpga/dfl-pci.c,279,2,3,1530319999,1564914012,1534783743,3,,0
222,sound/ppc/tumbler.c,1478,7,12,1311247043,1578210452,1315384964,11,,0
223,drivers/net/can/c_can/c_can_pci.c,293,12,13,1339652622,1501993111,1357573261,15,,0
224,drivers/input/misc/mc13783-pwrbutton.c,269,3,5,1316340653,1353678647,1316811162,8,,0
225,lib/test_debug_virtual.c,51,4,4,1504858531,1558242500,1507268869,4,10fdf838e5f5,25
226,drivers/i2c/busses/i2c-cadence.c,1034,14,20,1396592875,1578539273,1409542545,22,d358def70688,9.090909091
227,drivers/net/ethernet/netronome/nfp/flower/lag_conf.c,693,3,9,1527074573,1560406631,1527704711,9,,0
228,drivers/net/ethernet/stmicro/stmmac/dwmac-sti.c,436,9,21,1392083997,1572806433,1423799740,23,d2ed0a7755fe,4.347826087
229,drivers/hwspinlock/omap_hwspinlock.c,198,5,14,1311247043,1578453240,1349908388,17,,0
230,drivers/video/fbdev/omap2/omapfb/dss/hdmi5_core.c,905,3,4,1449656908,1559519090,1449816611,4,,0
231,arch/x86/kernel/uprobes.c,1093,19,63,1328770602,1572137739,1396860711,75,9212ec7d8357,4
232,drivers/connector/cn_proc.c,396,14,17,1307200791,1558918505,1346592007,19,6d2b0f02f5a0,5.263157895
233,drivers/s390/net/qeth_l3_main.c,2307,19,126,1306881908,1579942383,1412196445,265,8b5026bc1693,8.679245283
234,drivers/s390/char/hmcdrv_ftp.c,344,4,4,1365385977,1509520077,1367033915,4,,0
235,drivers/staging/speakup/speakup_decext.c,236,12,20,1311247043,1551347944,1347963229,26,,0
236,drivers/char/nvram.c,549,5,13,1311084628,1558242500,1436142191,17,,0
237,drivers/gpu/drm/nouveau/nvkm/engine/gr/gp102.c,157,1,20,1480492080,1579041261,1514459564,22,,0
238,drivers/hwmon/asus_atk0110.c,1394,14,16,1311247043,1560254338,1318478504,18,a2125d02443e,5.555555556
239,arch/powerpc/boot/mvme5100.c,23,2,2,1389243682,1559614293,1396651100,2,,0
240,drivers/i2c/busses/i2c-sibyte.c,185,2,2,1311247043,1558918506,1312585808,2,,0
241,drivers/clk/actions/owl-s500.c,525,1,1,1547514219,1547514219,1547514219,1,,0
242,sound/soc/zte/zx-tdm.c,459,4,4,1487243106,1559008641,1487624310,5,c889a45d2299,20
243,arch/x86/platform/intel-mid/device_libs/platform_gpio_keys.c,81,5,6,1381995336,1559354935,1392044491,6,,0
244,lib/crypto/poly1305-donna32.c,204,1,1,1578235246,1578235246,1578235246,1,,0
245,drivers/staging/rtl8712/rtl871x_cmd.c,799,23,56,1311247043,1561520381,1362494016,73,39a6e7376af0,1.369863014
246,arch/powerpc/mm/ptdump/shared.c,80,1,2,1539064318,1550464116,1539206815,1,,0
247,tools/perf/arch/sh/util/dwarf-regs.c,41,4,4,1311247043,1558918505,1321721990,3,,0
248,drivers/gpu/drm/msm/disp/mdp5/mdp5_smp.c,408,8,22,1385805107,1564880151,1450402033,11,,0
249,arch/mips/txx9/generic/spi_eeprom.c,104,2,2,1311247043,1311849991,1311252841,2,,0
250,arch/arm/mach-omap2/omap_hwmod_2420_data.c,423,11,27,1307950199,1559614293,1329096330,60,,0
251,arch/x86/kernel/sysfb_simplefb.c,111,4,7,1375423522,1578391450,1407340202,8,,0
252,drivers/net/ethernet/chelsio/cxgb3/xgmac.c,657,1,1,1311247043,1311247043,1311247043,1,,0
253,drivers/iio/imu/st_lsm6dsx/st_lsm6dsx_buffer.c,733,4,32,1484060118,1576317179,1519663448,44,c2686eb2aed3,15.90909091
254,arch/powerpc/platforms/83xx/mcu_mpc8349emitx.c,234,11,11,1311247043,1558918501,1320681409,13,,0
255,fs/nfs/sysctl.c,65,3,3,1311247043,1509520077,1318487688,4,,0
256,net/llc/sysctl_net_llc.c,79,4,5,1311247043,1509520077,1324436751,5,,0
257,drivers/gpu/drm/drm_crtc_helper.c,1023,29,74,1307444966,1574143085,1380751244,135,fffc5f59f2c6,0.740740741
