,file_name,lines,authors,shas,the_first_time,the_last_time,average_date,total_shas,last_fixes,fixes_percent
15,drivers/infiniband/hw/hfi1/platform.c,1077,7,25,1454481074.0,1574408894.0,1461413253.4874651,16,b5e710195492,12.5
16,arch/powerpc/platforms/83xx/usb.c,251,5,5,1306157047.0,1558918501.0,1310535178.6055777,4,4df2cb633b5b,25.0
17,arch/nds32/kernel/asm-offsets.c,28,1,1,1508825951.0,1508825951.0,1508825951.0,1,,0.0
18,init/calibrate.c,316,7,7,1311247043.0,1509520077.0,1317173349.4810126,6,,0.0
19,drivers/staging/rtl8723bs/hal/rtl8723b_phycfg.c,976,7,10,1490788071.0,1570602739.0,1492171986.3063524,13,,0.0
20,arch/mips/pci/ops-bonito64.c,148,3,3,1311247043.0,1559008631.0,1313564131.1216216,3,,0.0
21,drivers/gpu/drm/drm_drv.c,1153,26,80,1311247043.0,1576388624.0,1451092220.9045968,161,e0f32f78e51b,4.968944099378882
22,drivers/mtd/nand/raw/brcmnand/bcm63138_nand.c,101,2,3,1431403994.0,1558918521.0,1432722649.5148516,2,,0.0
23,drivers/reset/hisilicon/reset-hi3660.c,122,3,3,1480989092.0,1558918501.0,1481739178.942623,3,,0.0
24,sound/soc/codecs/wm8737.c,735,9,15,1305014297.0,1565860760.0,1328983776.6734693,28,554b75bde64b,3.571428571428571
25,security/selinux/selinuxfs.c,2154,30,53,1311039158.0,1578361158.0,1372539407.1847725,66,0da74120c534,3.0303030303030303
26,arch/mips/netlogic/xlp/usb-init-xlp2.c,288,1,3,1377084761.0,1420621116.0,1381151202.0868056,3,,0.0
27,net/ipv4/tcp_htcp.c,317,6,9,1311247043.0,1558242500.0,1317702992.681388,8,,0.0
28,drivers/net/ethernet/netronome/nfp/devlink_param.c,255,1,4,1567961663.0,1568174913.0,1567963336.4196079,4,,0.0
29,drivers/usb/cdns3/cdns3-pci-wrap.c,204,2,2,1566793170.0,1567573262.0,1566800817.9607842,2,5f318dad72d2,50.0
30,sound/pci/au88x0/au88x0_eqdata.c,117,3,3,1311247043.0,1578210448.0,1333477330.8547008,2,,0.0
31,arch/mips/loongson2ef/lemote-2f/machtype.c,41,3,3,1311247043.0,1558918501.0,1323090703.804878,1,,0.0
32,drivers/media/platform/marvell-ccic/mmp-driver.c,408,8,21,1307774809.0,1563751990.0,1369562287.5784314,30,08aac0e32fe4,3.3333333333333335
33,drivers/gpu/drm/nouveau/nvkm/subdev/mmu/vmmgp10b.c,51,1,6,1509479779.0,1549981693.0,1512478765.9607842,6,,0.0
34,drivers/hwtracing/coresight/coresight-replicator.c,372,8,19,1414984060.0,1574049127.0,1517419604.5887096,24,edda32dabedb,8.333333333333332
35,tools/testing/selftests/kvm/lib/kvm_util.c,1705,12,33,1522122559.0,1580418123.0,1530158332.547214,38,0f73bbc851ed,2.631578947368421
36,arch/arm/mach-tegra/board-paz00.c,42,9,11,1310374312.0,1559085476.0,1374360178.0714285,36,,0.0
37,drivers/tty/serial/serial-tegra.c,1715,24,45,1357633664.0,1581248655.0,1413552062.7148688,54,1f69a1273b3f,1.8518518518518516
38,drivers/net/ethernet/ti/cpsw_priv.c,1376,3,7,1556280759.0,1575941031.0,1572478574.079215,7,51302f77beda,14.285714285714285
39,drivers/phy/marvell/phy-pxa-usb.c,345,1,1,1539593138.0,1539593138.0,1539593138.0,1,,0.0
40,drivers/base/core.c,3791,77,142,1311247043.0,1582214710.0,1412409116.4542327,171,21eb93f432b1,10.526315789473683
41,mm/mmu_notifier.c,1094,19,32,1311247043.0,1578972592.0,1522531282.7714808,48,df2ec7641bd0,4.166666666666666
42,tools/iio/iio_generic_buffer.c,689,19,44,1311247043.0,1559614293.0,1414563169.6008708,15,b119d3bc328e,20.0
43,drivers/bcma/driver_chipcommon_sflash.c,165,2,9,1342513601.0,1452876512.0,1347573333.0848484,10,,0.0
44,tools/testing/selftests/bpf/prog_tests/kfree_skb.c,154,2,3,1571142305.0,1573700227.0,1572284808.3246753,3,,0.0
45,fs/reiserfs/prints.c,792,7,12,1311247043.0,1531472367.0,1345280594.6022727,12,fe10e398e860,8.333333333333332
46,arch/powerpc/platforms/44x/ebony.c,64,5,5,1309766184.0,1558918501.0,1317709111.484375,4,,0.0
47,arch/arm/mach-omap2/display.c,421,17,30,1308122472.0,1573291175.0,1388132902.1638954,68,0b491904f053,5.88235294117647
48,fs/fuse/virtio_fs.c,1254,4,10,1528767677.0,1573475039.0,1536140073.7089314,12,,0.0
49,arch/x86/boot/video.c,343,5,5,1311247043.0,1559614290.0,1314088945.594752,4,70f152874765,25.0
50,security/apparmor/ipc.c,218,5,14,1311247043.0,1559354935.0,1472815862.1009173,20,98cf5bbff413,15.0
51,net/ethtool/linkstate.c,74,1,1,1577433383.0,1577433383.0,1577433383.0,1,,0.0
52,arch/arm/mach-mvebu/coherency.c,305,10,35,1343877389.0,1482322794.0,1403330544.0786886,41,e55355453600,7.317073170731707
53,drivers/usb/chipidea/ulpi.c,108,3,3,1482908215.0,1530670198.0,1484482820.9629629,4,a930d8bd94d8,25.0
54,tools/testing/selftests/bpf/progs/test_xdp.c,235,4,5,1490881542.0,1579500405.0,1495352336.9914894,4,3e689141e64d,25.0
55,drivers/base/dd.c,1234,34,67,1311247043.0,1575613339.0,1424244116.9051864,83,e121a833745b,7.228915662650602
56,arch/arm/kernel/efi.c,75,3,4,1443073792.0,1562849923.0,1455852901.6266668,4,,0.0
57,drivers/hid/hid-uclogic-params.c,1122,3,14,1549772031.0,1560593706.0,1549809529.375223,15,,0.0
58,fs/ocfs2/dlm/dlmlock.c,745,9,11,1310205879.0,1580393500.0,1313700466.0872483,10,,0.0
59,drivers/net/ethernet/mellanox/mlx5/core/lib/crypto.c,74,2,3,1562322613.0,1565869568.0,1562389017.554054,3,eed6f7dc28d3,66.66666666666666
60,fs/coda/psdev.c,442,12,19,1311247043.0,1563265753.0,1331769494.264706,22,,0.0
61,arch/mips/kernel/cevt-ds1287.c,126,6,6,1311247043.0,1558252291.0,1338333603.6269841,5,,0.0
62,tools/thermal/tmon/pid.c,120,2,2,1381737747.0,1558489895.0,1383210681.5666666,2,,0.0
63,arch/mips/cavium-octeon/executive/cvmx-spi.c,668,5,5,1311247043.0,1506573245.0,1315409569.01497,4,,0.0
64,drivers/acpi/acpi_amba.c,127,4,4,1453292967.0,1560923587.0,1461818680.8346457,4,,0.0
65,drivers/leds/leds-ipaq-micro.c,132,5,6,1406064960.0,1559614293.0,1410879369.1969697,6,,0.0
66,drivers/firmware/arm_scmi/scmi_pm_domain.c,129,1,2,1497419306.0,1573034103.0,1498005467.2170544,2,,0.0
67,drivers/dax/pmem/compat.c,73,1,1,1500184313.0,1500184313.0,1500184313.0,1,,0.0
68,sound/soc/codecs/88pm860x-codec.c,1407,12,22,1305014297.0,1559614293.0,1324864464.7882018,35,,0.0
69,drivers/cpuidle/cpuidle-at91.c,65,5,9,1311247043.0,1430482257.0,1332459225.876923,5,,0.0
70,net/sctp/objcnt.c,105,8,8,1311247043.0,1558581281.0,1324598249.9333334,11,,0.0
71,drivers/hwmon/max1619.c,319,8,13,1311247043.0,1558918506.0,1364955279.3416927,15,,0.0
72,kernel/sched/debug.c,992,34,64,1311247043.0,1577350344.0,1393169812.6732805,89,9c57259117b9,1.1235955056179776
73,sound/soc/kirkwood/kirkwood-i2s.c,646,20,44,1311247043.0,1571813209.0,1343918379.354489,52,dc39596a906d,3.8461538461538463
74,drivers/crypto/nx/nx-sha256.c,283,8,10,1336964780.0,1559085493.0,1386282357.9681978,12,,0.0
75,drivers/char/ipmi/ipmi_si_parisc.c,61,2,4,1505229018.0,1550724780.0,1506440539.6065574,4,,0.0
76,drivers/media/tuners/mt2060.c,539,5,13,1311247043.0,1558918506.0,1362695941.9758813,12,,0.0
77,drivers/staging/rtl8192e/rtl819x_HTProc.c,909,12,25,1310345780.0,1554179518.0,1323099683.349835,41,,0.0
78,drivers/cpuidle/cpuidle-zynq.c,65,4,4,1370301459.0,1559009404.0,1375294652.3384616,9,,0.0
79,sound/soc/intel/boards/byt-rt5640.c,224,8,16,1394636675.0,1559798410.0,1407971743.71875,5,,0.0
80,drivers/i2c/busses/i2c-nvidia-gpu.c,406,4,10,1540517818.0,1578394057.0,1543239859.4384236,11,32774a8153b4,27.27272727272727
81,drivers/media/rc/ite-cir.c,1700,15,22,1303964038.0,1572755014.0,1308989630.7082353,28,,0.0
82,drivers/platform/x86/fujitsu-tablet.c,542,8,12,1326867982.0,1559354909.0,1337548884.6199262,13,,0.0
83,net/openvswitch/flow_table.c,966,19,37,1380795407.0,1582046900.0,1455577966.7691512,49,ae5f2fb1d51f,4.081632653061225
84,drivers/media/pci/saa7134/saa7134-video.c,2276,14,67,1311247043.0,1560720976.0,1342831050.004833,88,,0.0
85,arch/powerpc/math-emu/fres.c,13,2,3,1311247043.0,1509520077.0,1339676054.6923077,2,,0.0
86,drivers/usb/gadget/function/f_printer.c,1498,13,19,1425351147.0,1526905087.0,1428409423.7676902,24,2bb2077ee607,4.166666666666666
87,drivers/extcon/extcon.c,1425,23,60,1334902582.0,1559085476.0,1431429827.9017544,55,8a9dbb779fe8,5.454545454545454
88,drivers/net/wireless/ath/ath9k/htc_drv_debug.c,524,8,13,1306480715.0,1521791677.0,1341525773.6946564,15,,0.0
89,drivers/clk/pxa/clk-pxa27x.c,505,4,17,1406731862.0,1572097460.0,1430036992.2831683,17,46acbcb4849b,23.52941176470588
90,virt/kvm/arm/mmu.c,2448,28,141,1347881229.0,1579597019.0,1444153076.7741013,73,005ba37cb89b,15.068493150684931
91,drivers/iio/adc/ti_am335x_adc.c,747,17,38,1350117444.0,1543815078.0,1400776007.8821955,48,5ba5b437efaa,8.333333333333332
92,net/ipv6/fou6.c,226,6,8,1463533578.0,1558242500.0,1495288652.4159293,9,5355ed6388e2,55.55555555555556
93,drivers/net/ethernet/mellanox/mlx4/en_clock.c,303,8,15,1366668409.0,1487834563.0,1397911641.0429044,21,47d3a07528ec,23.809523809523807
94,drivers/net/ppp/pppox.c,158,6,8,1311247043.0,1564493120.0,1338227204.0696204,8,,0.0
95,kernel/irq/irqdomain.c,1817,37,106,1311621546.0,1579494947.0,1427995173.5608146,144,0f394daef89b,6.944444444444445
96,drivers/tty/cyclades.c,4119,15,36,1310625315.0,1578275030.0,1317534215.2787085,48,,0.0
97,arch/mips/kernel/smp-mt.c,240,11,15,1311247043.0,1559008631.0,1324192430.7375,25,fc69910f329d,8.0
98,drivers/pwm/pwm-zx.c,279,3,3,1501143817.0,1566639427.0,1501588139.8888888,3,,0.0
99,drivers/net/ethernet/marvell/octeontx2/nic/otx2_pf.c,1349,4,14,1580121315.0,1580121328.0,1580121318.5248332,14,,0.0
100,drivers/cpufreq/elanfreq.c,228,6,11,1311247043.0,1558918501.0,1323870982.754386,16,,0.0
101,drivers/nubus/bus.c,115,1,3,1515836234.0,1529934371.0,1516812637.3826087,3,bdeeed098811,33.33333333333333
102,net/sched/act_nat.c,357,19,34,1303125322.0,1572628324.0,1365366674.6190476,54,981471bd3abf,16.666666666666664
103,arch/mips/pci/fixup-tb0287.c,52,4,4,1311247043.0,1558918505.0,1320655272.5,3,,0.0
104,drivers/gpu/drm/amd/amdgpu/navi14_reg_init.c,53,1,3,1545042243.0,1564993185.0,1545972883.1886792,4,,0.0
105,tools/testing/selftests/powerpc/ptrace/ptrace-tm-tar.c,156,4,4,1475202777.0,1571031043.0,1476775202.0833333,4,,0.0
106,drivers/power/supply/cpcap-charger.c,922,6,18,1490531113.0,1571610052.0,1511826978.2548807,18,e3da2ce04e12,5.555555555555555
107,drivers/staging/speakup/speakup_acntsa.c,144,7,9,1311247043.0,1515640120.0,1340712089.1319444,15,,0.0
108,drivers/pinctrl/sh-pfc/pinctrl.c,832,17,46,1341893294.0,1566880767.0,1395478081.9459136,61,a5ea8e999597,6.557377049180328
109,net/tipc/ib_media.c,104,6,7,1366150708.0,1575910366.0,1384189779.5192308,15,,0.0
110,drivers/media/pci/bt8xx/bttv-input.c,579,14,21,1311247043.0,1576474183.0,1333435095.1157167,22,,0.0
111,drivers/media/pci/cx18/cx18-streams.c,1040,8,19,1311247043.0,1560720976.0,1318836490.3413463,20,,0.0
112,arch/x86/kernel/resource.c,51,4,6,1311247043.0,1509520077.0,1338039223.4313726,8,,0.0
113,arch/riscv/kernel/asm-offsets.c,312,4,4,1499681070.0,1572239432.0,1500951721.0929487,5,,0.0
114,drivers/gpu/drm/exynos/exynos_drm_gsc.c,1433,14,27,1355479137.0,1583726534.0,1408085613.5136077,53,,0.0
115,sound/soc/codecs/rt700.c,1237,1,1,1578620752.0,1578620752.0,1578620752.0,2,,0.0
116,drivers/net/veth.c,1406,40,64,1306881908.0,1583286569.0,1471517885.3065434,79,4bf9ffa0fb57,2.5316455696202533
117,drivers/net/ethernet/mellanox/mlx4/srq.c,309,10,14,1306484063.0,1508466219.0,1323820324.485437,16,30353bfc43a1,6.25
118,sound/ppc/beep.c,272,5,6,1311247043.0,1578210452.0,1314386692.3125,5,,0.0
119,net/ax25/ax25_ds_subr.c,204,3,4,1311247043.0,1558918501.0,1313797991.0882354,5,,0.0
120,drivers/watchdog/pcwd_usb.c,806,15,18,1311247043.0,1560994126.0,1316809522.3200994,17,46c319b84826,11.76470588235294
121,arch/s390/lib/test_unwind.c,347,3,7,1571296148.0,1575248535.0,1572456667.887608,7,,0.0
122,drivers/gpu/drm/i915/gt/selftest_reset.c,180,3,9,1558524715.0,1571847883.0,1560897089.4333334,13,18398904ca9e,7.6923076923076925
123,drivers/gpu/drm/nouveau/nvkm/subdev/pci/gf100.c,102,3,4,1440053662.0,1479573794.0,1447038206.490196,4,,0.0
124,lib/seq_buf.c,391,5,14,1447649848.0,1573105537.0,1562633764.0,9,,0.0
125,drivers/usb/phy/phy-ulpi.c,303,8,9,1306461391.0,1578256446.0,1351080630.990099,7,,0.0
126,drivers/tty/mxser.c,2811,14,33,1307354793.0,1536675726.0,1315962513.73746,40,,0.0
127,arch/arm/mach-sunxi/platsmp.c,196,6,7,1383445813.0,1551785641.0,1403514773.2704082,11,,0.0
128,sound/soc/sprd/sprd-pcm-dma.c,558,2,4,1548749085.0,1569997971.0,1550017487.3799284,5,,0.0
129,tools/testing/selftests/bpf/progs/xdp_tx.c,12,2,2,1561001003.0,1579500405.0,1562542619.8333333,2,3e689141e64d,50.0
130,tools/firmware/ihex2fw.c,289,2,4,1539746838.0,1559614293.0,1540085550.134948,4,,0.0
131,net/netfilter/nft_osf.c,151,5,10,1532453566.0,1579318045.0,1538134122.3245034,10,5e91c9d9cd3f,30.0
132,drivers/net/wireless/ath/ath10k/debug.c,2723,37,113,1371041530.0,1573790172.0,1438184229.3676093,140,c1e3330f22bc,6.428571428571428
133,drivers/staging/rtl8723bs/hal/odm.c,1421,6,6,1490788071.0,1564023403.0,1491166777.010556,8,,0.0
134,drivers/gpu/drm/amd/amdgpu/amdgpu_bios.c,442,10,15,1429239002.0,1560096476.0,1448406517.545249,20,,0.0
135,tools/testing/selftests/bpf/prog_tests/flow_dissector_load_bytes.c,48,1,1,1555894549.0,1555894549.0,1555894549.0,1,,0.0
136,fs/jffs2/file.c,332,10,15,1310820296.0,1562849723.0,1330644468.6566265,19,,0.0
137,sound/soc/codecs/cs4270.c,744,11,20,1305014297.0,1580722665.0,1329316180.0497313,31,,0.0
138,drivers/gpio/gpiolib-acpi.c,1393,22,88,1354250256.0,1578215037.0,1460618475.1873653,112,2727315df3f5,8.035714285714286
139,drivers/clk/mediatek/clk-mt8183-cam.c,63,1,1,1551762345.0,1551762345.0,1551762345.0,1,,0.0
140,arch/x86/crypto/serpent_sse2_glue.c,231,5,11,1320827185.0,1574777282.0,1410402194.060606,26,,0.0
141,drivers/net/ethernet/xscale/ptp_ixp46x.c,329,7,13,1311247043.0,1578805484.0,1322705839.1945288,1,,0.0
142,drivers/crypto/omap-crypto.c,220,2,4,1495593326.0,1572940871.0,1508979807.0136364,4,,0.0
143,drivers/usb/cdns3/host.c,74,1,1,1566793170.0,1566793170.0,1566793170.0,2,,0.0
144,arch/arm/mach-davinci/devices.c,304,12,13,1311247043.0,1578275030.0,1332292018.8782895,20,,0.0
145,arch/arm/plat-samsung/pm-gpio.c,380,7,7,1311247043.0,1514206475.0,1316785352.3921053,11,,0.0
146,drivers/iio/dac/vf610_dac.c,286,3,3,1456112917.0,1570961852.0,1456873946.804196,4,,0.0
147,mm/percpu-vm.c,378,5,15,1311247043.0,1559354922.0,1336596421.6560845,18,8a1df543de8a,5.555555555555555
148,arch/mips/lasat/interrupt.c,123,3,3,1311247043.0,1559008631.0,1313262576.5691056,2,,0.0
149,drivers/staging/fsl-dpaa2/ethsw/ethsw.c,1713,6,30,1520996154.0,1573469458.0,1528920890.2416813,43,5555ebbbac82,4.651162790697675
150,drivers/reset/reset-a10sr.c,127,2,2,1487733017.0,1559009404.0,1488294248.3937008,2,,0.0
151,arch/powerpc/platforms/8xx/tqm8xx_setup.c,152,5,5,1311247043.0,1467702245.0,1314293275.25,7,,0.0
152,drivers/usb/usbip/vudc_main.c,109,3,4,1457444938.0,1565012195.0,1459027136.3069308,5,,0.0
153,drivers/power/reset/syscon-poweroff.c,106,4,4,1426066638.0,1558918506.0,1436807073.8113208,4,,0.0
154,arch/arm/mach-mmp/mmp2-dt.c,38,5,8,1334828813.0,1562771631.0,1384560986.7894738,12,,0.0
155,drivers/input/mousedev.c,1125,8,14,1308572746.0,1560947216.0,1322989222.5066667,16,,0.0
156,fs/isofs/export.c,193,8,8,1311247043.0,1564105887.0,1315515159.0673575,7,,0.0
157,net/netrom/nr_route.c,975,11,14,1303125322.0,1558918501.0,1309801572.6205127,16,,0.0
158,drivers/uio/uio_pruss.c,272,11,12,1311247043.0,1533176158.0,1358964429.9669118,15,,0.0
159,drivers/regulator/arizona-ldo1.c,418,8,27,1340428077.0,1558407878.0,1446213810.3444977,41,a9191579ba10,4.878048780487805
160,drivers/scsi/snic/vnic_dev.c,763,2,3,1432832641.0,1539173801.0,1435779179.8859763,3,,0.0
161,drivers/staging/rtl8188eu/hal/pwrseqcmd.c,105,7,14,1377095633.0,1529941316.0,1392696870.6666667,10,,0.0
162,drivers/char/hw_random/omap3-rom-rng.c,181,5,8,1379661906.0,1571732851.0,1496075199.8287294,13,fbbfb3f83e78,23.076923076923077
163,arch/ia64/mm/discontig.c,666,11,18,1311247043.0,1569296734.0,1324143056.1831832,23,,0.0
164,drivers/net/ethernet/freescale/dpaa2/dpaa2-eth-debugfs.c,197,2,2,1547799360.0,1565410645.0,1548425141.7005076,2,,0.0
165,drivers/gpu/drm/nouveau/nvkm/falcon/base.c,231,2,8,1481620279.0,1579041261.0,1511425706.1341991,13,,0.0
166,drivers/media/rc/rc-loopback.c,270,6,8,1303964038.0,1558918506.0,1332053566.3407407,16,,0.0
167,arch/arm/mach-npcm/platsmp.c,81,1,1,1502857119.0,1502857119.0,1502857119.0,1,,0.0
168,arch/powerpc/platforms/pseries/ras.c,814,17,30,1311247043.0,1571838518.0,1448843850.3857493,34,6f845ebec270,14.705882352941178
169,fs/nfs/nfs4state.c,2682,29,175,1308738023.0,1580348605.0,1373167678.2710664,227,7dc2993a9e51,4.405286343612335
170,arch/hexagon/kernel/ptrace.c,191,4,9,1320057824.0,1559085161.0,1327663388.366492,11,,0.0
171,arch/arm/mach-zynq/pm.c,71,3,3,1409638749.0,1558252303.0,1411889000.3380282,3,,0.0
172,drivers/bluetooth/btqca.c,509,10,19,1439187852.0,1573024712.0,1494830648.805501,22,12072a68961a,13.636363636363635
173,drivers/media/rc/mtk-cir.c,458,6,11,1484256939.0,1564470925.0,1492331542.2598252,12,,0.0
174,drivers/memory/omap-gpmc.c,2560,34,97,1311247043.0,1559614293.0,1386246352.364453,51,a0752e9c3097,3.9215686274509802
175,drivers/mfd/rdc321x-southbridge.c,96,8,9,1311247043.0,1558315142.0,1323492209.28125,12,,0.0
176,tools/perf/util/rblist.c,140,5,6,1343658692.0,1559120241.0,1390394471.5,6,,0.0
177,drivers/clocksource/scx200_hrt.c,89,5,6,1311247043.0,1558918501.0,1319268186.8202248,5,,0.0
178,arch/ia64/kernel/sys_ia64.c,168,6,8,1311247043.0,1520739286.0,1321797004.4642856,8,,0.0
179,drivers/staging/comedi/drivers/adv_pci1720.c,186,2,2,1446174605.0,1510037923.0,1446517956.172043,3,,0.0
180,net/dsa/tag_qca.c,111,7,19,1473928000.0,1581579429.0,1492292929.7747748,27,bd5874da57ed,3.7037037037037033
181,fs/ecryptfs/read_write.c,261,8,10,1311247043.0,1558918505.0,1320121689.7011495,12,,0.0
182,tools/testing/selftests/bpf/progs/btf__core_reloc_arrays___err_too_shallow.c,3,1,1,1565159996.0,1565159996.0,1565159996.0,1,,0.0
183,drivers/power/reset/brcmstb-reboot.c,156,3,4,1406018883.0,1416905388.0,1409125571.2628205,5,,0.0
184,arch/powerpc/platforms/44x/warp.c,314,9,9,1311247043.0,1558918501.0,1315916869.3152866,10,,0.0
185,drivers/usb/c67x00/c67x00-ll-hpi.c,477,5,5,1311247043.0,1509679710.0,1313697068.568134,5,,0.0
186,drivers/video/fbdev/omap2/omapfb/dss/dsi.c,5584,5,6,1449656908.0,1559519090.0,1449709749.0093124,8,43da7575cdec,12.5
187,drivers/gpu/drm/radeon/r600_cs.c,2531,16,50,1307518005.0,1573819975.0,1324765544.988542,58,,0.0
188,drivers/net/can/ifi_canfd/ifi_canfd.c,1051,4,18,1453275219.0,1571149246.0,1458045997.5118935,18,,0.0
189,drivers/media/i2c/ov5675.c,1183,1,1,1565132876.0,1565132876.0,1565132876.0,1,,0.0
190,security/tomoyo/network.c,777,4,5,1315639434.0,1555070376.0,1318128973.7966537,5,,0.0
191,net/vmw_vsock/diag.c,178,2,2,1507193213.0,1559120256.0,1507484937.960674,2,,0.0
192,drivers/gpu/drm/tiny/st7586.c,424,10,25,1502080779.0,1572253246.0,1522916436.5683963,2,,0.0
193,tools/power/cpupower/bench/parse.c,225,6,8,1301473811.0,1558918505.0,1325228337.5422223,8,8a7e2d2ea080,12.5
194,drivers/reset/reset-ath79.c,138,7,9,1438601032.0,1558918506.0,1445328662.710145,9,,0.0
195,net/sched/cls_bpf.c,723,21,75,1382949782.0,1579767978.0,1451413368.4522822,105,2e24cd755552,20.952380952380953
196,drivers/clk/ingenic/tcu.c,473,2,2,1563945367.0,1569588670.0,1563957297.87315,2,,0.0
197,net/dccp/ccids/lib/tfrc.c,46,4,4,1311247043.0,1509520077.0,1317429468.826087,5,,0.0
198,arch/arc/kernel/unwind.c,1319,11,21,1358845399.0,1575858703.0,1364803563.1485975,23,fd5de2721ea7,4.3478260869565215
199,drivers/gpu/drm/i915/display/intel_fbc.c,1358,17,123,1417992391.0,1576222488.0,1470720362.335788,23,,0.0
200,arch/sh/kernel/cpu/sh4a/clock-sh7786.c,189,6,8,1307682648.0,1545928331.0,1316704770.4391534,8,,0.0
201,net/sctp/endpointola.c,410,12,39,1311247043.0,1575870318.0,1341266179.8707316,50,312434617cb1,8.0
202,drivers/gpio/gpio-gpio-mm.c,318,4,9,1470103067.0,1575449471.0,1482979427.7610064,12,,0.0
203,drivers/pnp/pnpbios/bioscalls.c,491,4,5,1311247043.0,1509520077.0,1314464776.959267,5,,0.0
204,drivers/acpi/acpica/dbinput.c,1251,5,17,1445221520.0,1576553719.0,1454788808.8393285,23,,0.0
205,drivers/macintosh/windfarm_pm121.c,1043,7,7,1311247043.0,1559519102.0,1313772252.358581,7,,0.0
206,drivers/input/gameport/lightning.c,325,2,2,1308572746.0,1558918505.0,1309343040.643077,2,,0.0
207,arch/arm/plat-samsung/adc.c,514,14,21,1310374312.0,1578126051.0,1319292212.1011672,23,,0.0
208,arch/sh/kernel/cpu/sh2a/clock-sh7201.c,82,3,3,1311247043.0,1545928320.0,1315519595.817073,2,,0.0
209,drivers/gpu/drm/nouveau/nvkm/subdev/bus/base.c,64,1,2,1440053660.0,1460107480.0,1440367000.9375,2,,0.0
210,arch/mips/ath25/early_printk.c,45,2,2,1414523922.0,1531475516.0,1422320694.9333334,2,,0.0
211,drivers/ssb/host_soc.c,210,2,4,1445772762.0,1533046509.0,1449785075.1761904,4,,0.0
212,drivers/reset/reset-meson-audio-arb.c,206,2,3,1532078793.0,1567669840.0,1539090836.2961166,3,13e8a05b9224,33.33333333333333
213,drivers/staging/rtl8188eu/hal/fw.c,201,8,15,1407672854.0,1538315587.0,1418567726.606965,27,,0.0
214,drivers/net/fddi/skfp/pmf.c,1659,4,5,1311247043.0,1558918501.0,1311690195.2814949,6,,0.0
215,tools/testing/selftests/net/socket.c,93,2,2,1363675784.0,1509520077.0,1365244002.204301,2,,0.0
216,drivers/gpu/drm/radeon/radeon_gem.c,827,23,55,1311247043.0,1575342242.0,1361087158.4377267,72,,0.0
217,block/blk-flush.c,529,15,48,1311247043.0,1582592672.0,1386881180.1190927,79,85bd6e61f34d,3.79746835443038
218,drivers/media/dvb-frontends/mt312.c,839,7,17,1311247043.0,1570593322.0,1321478977.40882,15,,0.0
219,drivers/net/ethernet/stmicro/stmmac/ring_mode.c,148,10,18,1318867284.0,1559085485.0,1415795736.2027028,29,223a960c0122,13.793103448275861
220,drivers/gpio/gpio-msic.c,314,8,16,1335236569.0,1548766890.0,1345751040.9808917,18,,0.0
221,arch/arm/mach-lpc32xx/pm.c,137,5,5,1311247043.0,1565340038.0,1317841900.2335765,5,,0.0
222,drivers/misc/ibmasm/dot_command.c,138,3,3,1311247043.0,1558918505.0,1313142507.9275362,2,,0.0
223,drivers/gpio/gpiolib.c,5260,91,336,1311247043.0,1580722665.0,1468627925.4452472,461,8131b73b22c2,12.58134490238612
