,file_name,lines,authors,shas,the_first_time,the_last_time,average_date,total_shas,last_fixes,fixes_percent
67,drivers/staging/gdm724x/netlink_k.c,127,8,10,1374646383,1524640278,1382497590,13,,0
68,drivers/net/ethernet/mellanox/mlx4/sense.c,143,3,3,1311247043,1345526303,1311661214,4,,0
69,drivers/ata/pata_gayle.c,219,1,1,1521191747,1521191747,1521191747,1,,0
70,fs/jffs2/xattr.c,1347,8,9,1311247043,1449038683,1313733190,10,,0
71,drivers/net/wireless/intersil/hostap/hostap_80211_tx.c,554,6,6,1306484063,1509520077,1312621736,3,,0
72,net/netfilter/ipset/ip_set_hash_mac.c,167,7,13,1410773766,1570107362,1423561879,14,,0
73,tools/perf/util/stat.c,525,12,58,1347870674,1574237719,1461344363,76,b63fd11cced1,3.947368421
74,tools/testing/selftests/vDSO/parse_vdso.c,269,1,2,1310520256,1402566790,1324207473,1,,0
75,drivers/gpu/drm/nouveau/nvkm/subdev/devinit/nv20.c,79,1,6,1341974660,1440053660,1375350377,6,,0
76,drivers/thunderbolt/ctl.c,1029,7,22,1401804239,1576568019,1453605956,28,02729d17b1b8,3.571428571
77,drivers/pinctrl/freescale/pinctrl-imx8qxp.c,232,1,1,1540879856,1540879856,1540879856,1,,0
78,arch/powerpc/platforms/85xx/ge_imp3a.c,214,5,6,1331543580,1558918501,1335472381,10,,0
79,drivers/net/ethernet/marvell/mvpp2/mvpp2_cls.c,1733,4,40,1527732463,1562306953,1544078855,48,3f6f7a175ad4,6.25
80,drivers/usb/common/usb-conn-gpio.c,285,2,2,1567070557,1574919837,1567125640,2,,0
81,arch/sh/mm/consistent.c,67,3,3,1311247043,1571368702,1322187629,11,b9826a4929bb,9.090909091
82,drivers/base/component.c,775,10,21,1389367417,1574052871,1449835608,24,ef9ffc1e5f1a,8.333333333
83,drivers/media/platform/s5p-mfc/s5p_mfc_cmd_v5.c,163,7,8,1308624686,1558918501,1328249849,8,,0
84,drivers/infiniband/hw/efa/efa_com.c,1101,2,5,1557061167,1573529168,1557479700,5,64c264872b88,20
85,drivers/gpio/gpio-sa1100.c,328,8,15,1311247043,1573008852,1430421699,19,56beac95cb88,5.263157895
86,net/ipv4/netfilter/ipt_rpfilter.c,126,9,14,1309790890,1562011176,1339995207,16,5a847a6e1477,18.75
87,drivers/input/misc/pm8xxx-vibrator.c,262,8,13,1312213304,1579239636,1361245425,18,996d5d5f89a5,5.555555556
88,arch/powerpc/platforms/85xx/smp.c,519,19,33,1282762147,1578284994,1386821262,39,,0
89,drivers/media/platform/qcom/camss/camss-vfe-4-7.c,1141,2,3,1532493514,1534285648,1532495085,3,,0
90,arch/arm/mach-ixp4xx/ixp4xx-of.c,60,1,1,1548569316,1548569316,1548569316,1,,0
91,net/core/dev.c,10539,173,639,1307200791,1582512960,1410949286,836,6e11d1578fba,13.15789474
92,drivers/mtd/rfd_ftl.c,814,7,10,1309677451,1558242500,1319838450,11,,0
93,net/caif/caif_socket.c,1124,22,33,1311247043,1571841890,1320447138,37,,0
94,security/integrity/ima/ima_mok.c,50,7,9,1447117238,1562755423,1464051947,10,,0
95,drivers/clk/sifive/fu540-prci.c,627,2,2,1555572022,1556603460,1556601815,2,,0
96,drivers/staging/greybus/audio_apbridgea.c,205,4,7,1452665267,1566690867,1455576371,10,,0
97,drivers/scsi/fcoe/fcoe.c,2838,30,82,1308560350,1566279789,1328814524,104,8beb90aaf334,1.923076923
98,drivers/power/supply/isp1704_charger.c,514,12,18,1311247043,1562294172,1335916389,5,8b20839988f1,20
99,drivers/mtd/hyperbus/hyperbus-core.c,153,1,1,1561440464,1561440464,1561440464,1,,0
100,drivers/oprofile/oprofile_files.c,201,3,6,1311247043,1374221436,1315579437,5,,0
101,drivers/iio/pressure/st_pressure_buffer.c,82,4,5,1370246280,1564977431,1406869509,8,65925b65ed98,12.5
102,net/ipv4/netfilter/nf_flow_table_ipv4.c,36,3,6,1515258255,1573625281,1519885260,12,,0
103,drivers/tee/amdtee/core.c,518,3,9,1577415241,1582523499,1577696404,9,b83685bceedb,33.33333333
104,drivers/media/i2c/adv7343.c,531,8,13,1311247043,1562755909,1323060931,15,,0
105,drivers/net/ethernet/amd/mvme147.c,200,6,7,1311247043,1558242500,1320710517,10,,0
106,drivers/watchdog/da9062_wdt.c,267,7,12,1432794811,1581034518,1469778520,15,8541673d2a5f,6.666666667
107,sound/soc/intel/boards/skl_hda_dsp_common.c,174,6,7,1534922699,1579691574,1546242657,8,15adb20f64c3,12.5
108,arch/alpha/oprofile/op_model_ev67.c,261,1,1,1311247043,1311247043,1311247043,2,,0
109,net/netfilter/xt_LED.c,202,7,8,1311247043,1558918512,1326886898,8,10414014bc08,25
110,fs/reiserfs/dir.c,346,7,19,1310820296,1499412052,1341302561,18,,0
111,arch/alpha/boot/bootp.c,215,2,2,1311247043,1509520077,1312169243,2,,0
112,drivers/input/touchscreen/imx6ul_tsc.c,573,5,12,1441423881,1565750798,1448472261,13,,0
113,drivers/misc/cxl/trace.c,9,2,2,1420806876,1558918501,1436152612,2,,0
114,drivers/hwtracing/coresight/coresight-tmc-etf.c,680,6,38,1462246430,1572837170,1491158893,44,edda32dabedb,6.818181818
115,arch/s390/tools/gen_opcode_table.c,337,4,4,1509946196,1530264729,1510107744,4,,0
116,fs/ext4/indirect.c,1438,13,31,1309174850,1572947069,1350408081,62,,0
117,net/netfilter/ipvs/ip_vs_nq.c,138,5,8,1311247043,1558918501,1319291724,7,,0
118,arch/arm/mach-orion5x/rd88f5182-setup.c,291,10,12,1307691021,1449066428,1314934093,13,,0
119,net/sctp/socket.c,9672,50,284,1303817571,1575870318,1389203699,330,a904a0693c18,19.09090909
120,drivers/media/rc/keymaps/rc-terratec-cinergy-s2-hd.c,82,4,4,1433581091,1561347734,1454032990,4,,0
121,drivers/mmc/host/sdhci-dove.c,120,13,24,1306511292,1559008625,1337582176,32,,0
122,drivers/watchdog/at91rm9200_wdt.c,343,12,15,1311247043,1559542989,1334314694,17,,0
123,drivers/net/wireless/ti/wlcore/vendor_cmd.c,207,5,9,1405018892,1561428291,1423689340,10,1667e4f9bcfb,20
124,drivers/input/keyboard/maple_keyb.c,245,2,2,1308572746,1558315145,1309592103,2,,0
125,drivers/staging/comedi/drivers/pcl724.c,153,4,25,1311247043,1510037923,1357597083,36,,0
126,drivers/scsi/aic7xxx/aic7xxx_pci.c,2462,3,3,1311247043,1491647322,1311420828,3,,0
127,net/netfilter/nft_flow_offload.c,288,7,18,1515258266,1573489794,1526199143,23,8ca79606cdfd,17.39130435
128,net/sctp/stream_sched.c,273,4,7,1507029613,1562605026,1508441784,9,1ba896f6f52b,22.22222222
129,drivers/clk/zynq/clkc.c,618,10,18,1368413197,1559354896,1375930269,20,,0
130,arch/mips/txx9/generic/setup_tx4938.c,485,5,5,1311247043,1531145380,1316417588,5,2cec11d87181,20
131,drivers/gpu/drm/v3d/v3d_drv.c,388,7,14,1525057858,1575517080,1530001942,19,,0
132,sound/core/info_oss.c,107,5,5,1311247043,1558918505,1321696919,6,,0
133,drivers/rtc/rtc-s3c.c,834,23,43,1306157047,1570357760,1391775445,64,70c96dfac0e2,1.5625
134,arch/arm/mach-tegra/pm-tegra20.c,24,3,3,1376300405,1559009404,1385110892,3,,0
135,drivers/mtd/nand/raw/ndfc.c,274,10,30,1311247043,1558918501,1339665531,19,,0
136,sound/soc/xilinx/xlnx_spdif.c,338,2,2,1546529992,1564240055,1546582389,2,,0
137,drivers/power/supply/twl4030_madc_battery.c,278,3,6,1377747712,1558242500,1393321584,3,,0
138,drivers/phy/phy-core.c,1165,26,41,1380254005,1582019058,1417872858,45,1d7cb11e1090,4.444444444
139,arch/powerpc/boot/cuboot-8xx.c,44,2,2,1311247043,1559614293,1316891753,1,,0
140,drivers/base/firmware_loader/fallback.c,656,8,19,1520633689,1579080947,1522240447,22,2472d64af2d3,4.545454545
141,drivers/staging/wfx/bh.c,320,2,12,1568874340,1576570529,1569038400,13,,0
142,arch/mips/kernel/rtlx-cmp.c,122,2,3,1388564943,1403166623,1389046687,3,,0
143,drivers/gpio/gpio-tegra186.c,846,6,11,1510053356,1578990499,1531053194,13,,0
144,fs/xfs/scrub/trace.c,38,2,5,1508247454,1531974552,1510645686,8,,0
145,arch/arm/mach-versatile/versatile_dt.c,190,6,7,1311621546,1558918505,1430255176,19,,0
146,drivers/net/ethernet/davicom/dm9000.c,1800,38,48,1307200791,1581842383,1325879224,54,2d2924af9688,7.407407407
147,drivers/target/target_core_fabric_lib.c,423,14,17,1307500603,1573106125,1353763438,20,c941e0d17260,5
148,tools/testing/selftests/bpf/progs/test_global_func7.c,18,2,2,1578580884,1579500405,1578631969,2,3e689141e64d,50
149,drivers/ptp/ptp_clock.c,416,16,27,1311247043,1578895209,1365646748,29,75718584cb3c,10.34482759
150,arch/sparc/prom/console_32.c,57,2,2,1311247043,1509520077,1314725517,2,,0
151,arch/x86/mm/pgtable.c,873,27,46,1311247043,1569401386,1411631567,55,caa841360134,14.54545455
152,drivers/mailbox/pcc.c,611,18,21,1415793578,1558918506,1448714252,23,afd0b1fb2226,4.347826087
153,drivers/infiniband/core/cma.c,4836,56,204,1306481746,1581470789,1388729895,249,e4103312d7b7,15.26104418
154,fs/proc/devices.c,59,5,6,1311247043,1523619858,1332180955,5,,0
155,drivers/gpu/drm/amd/amdgpu/amdgpu_gart.c,401,13,30,1429520121,1572874042,1475282582,47,e8b74035d803,2.127659574
156,drivers/net/ethernet/netronome/nfp/nfpcore/nfp_resource.c,366,1,8,1486603050,1539219462,1496775028,8,,0
157,drivers/hid/hid-corsair.c,751,8,10,1443597260,1558918501,1450452751,10,7a546af50eb7,20
158,arch/mips/jazz/setup.c,212,4,5,1311247043,1531381375,1332466126,4,,0
159,arch/x86/entry/syscall_32.c,32,6,9,1320998861,1570520448,1412301380,11,,0
160,drivers/media/pci/cx23885/cx23885-ir.c,104,3,4,1311247043,1558918506,1317239755,5,,0
161,drivers/bluetooth/bt3c_cs.c,749,13,21,1311247043,1535295300,1320605209,27,,0
162,net/ipv4/netfilter/nf_tproxy_ipv4.c,154,3,4,1527857096,1559614293,1529718921,4,5711b4e89319,25
163,fs/btrfs/tests/btrfs-tests.c,324,13,25,1381291256,1574143551,1454480652,35,7227ff4de55d,11.42857143
164,drivers/net/can/rx-offload.c,365,7,16,1411457301,1570626032,1471475189,19,a2dc3f5e1022,15.78947368
165,drivers/net/usb/cx82310_eth.c,339,8,9,1311247043,1565759018,1325901349,11,a9e840a2081e,9.090909091
166,arch/x86/kernel/cpu/zhaoxin.c,132,2,2,1560818225,1576845901,1560939647,4,,0
167,arch/um/drivers/tty.c,81,3,3,1311247043,1566701356,1315348726,3,,0
168,drivers/clk/uniphier/clk-uniphier-fixed-rate.c,38,2,2,1474015203,1558918506,1476249500,2,,0
169,arch/m68k/kernel/machine_kexec.c,59,2,2,1377010307,1509520077,1379256235,2,,0
170,drivers/soc/amlogic/meson-mx-socinfo.c,174,1,1,1506154442,1506154442,1506154442,2,,0
171,drivers/staging/vt6656/baseband.c,863,10,52,1311247043,1577674520,1403602095,88,,0
172,tools/lib/traceevent/plugins/plugin_kvm.c,522,8,17,1386050969,1554093798,1400651347,1,,0
173,mm/khugepaged.c,2213,29,60,1469517984,1575107839,1490124599,74,4655e5e5f387,25.67567568
174,drivers/vhost/vsock.c,852,13,28,1469691394,1575617952,1490654616,33,e79b431fb901,9.090909091
175,drivers/gpu/drm/vboxvideo/vbox_mode.c,889,8,39,1499328361,1572244319,1522456417,7,86d35f87ebaa,14.28571429
176,tools/testing/selftests/bpf/verifier/const_or.c,60,1,1,1548401083,1548401083,1548401083,1,,0
177,drivers/infiniband/hw/vmw_pvrdma/pvrdma_doorbell.c,127,1,1,1475406622,1475406622,1475406622,1,,0
178,drivers/leds/leds-cr0014114.c,303,3,3,1522655630,1560082744,1524034338,4,,0
179,drivers/gpu/drm/pl111/pl111_drv.c,463,12,28,1491999466,1575702212,1507747887,33,66d6dd45eee2,6.060606061
180,drivers/media/platform/seco-cec/seco-cec.c,803,6,9,1540097899,1570165464,1541062252,9,a9cc4cbcdfd3,11.11111111
181,drivers/mtd/tests/torturetest.c,482,11,15,1311247043,1559120261,1321924432,7,68f29815034e,14.28571429
182,arch/mips/pnx833x/stb22x/board.c,120,4,4,1311247043,1558315142,1313981777,3,,0
183,drivers/cpufreq/s3c2440-cpufreq.c,306,8,9,1311247043,1559614293,1315943472,8,,0
184,net/mac80211/debugfs_key.c,441,9,17,1306480715,1559614293,1340704581,19,,0
185,drivers/char/nwbutton.c,247,7,10,1311247043,1558242500,1318996733,9,bb35e4515411,11.11111111
186,drivers/regulator/tps51632-regulator.c,388,7,12,1349527666,1464686760,1358568909,18,,0
187,drivers/s390/scsi/zfcp_unit.c,263,6,9,1311247043,1558596226,1324059586,8,ef4021fe5fd7,25
188,sound/soc/fsl/fsl_dma.c,970,15,21,1305014297,1569998088,1318928256,28,d3de1eb461e5,7.142857143
189,drivers/gpu/drm/nouveau/nvkm/subdev/bar/base.c,142,2,15,1342264157,1544511002,1457550720,23,e062a01e6daa,4.347826087
190,drivers/gpu/drm/rockchip/rockchip_drm_drv.c,521,24,34,1408703786,1563895118,1465866503,70,b8f9d7f37b6a,5.714285714
191,scripts/dtc/libfdt/fdt_strerror.c,59,2,4,1311247043,1561076312,1337219617,3,,0
192,drivers/gpu/drm/nouveau/dispnv50/head917d.c,101,2,5,1525783187,1567700039,1526198205,5,,0
193,drivers/staging/rts5208/sd.c,4717,20,32,1384247768,1567127447,1406339581,37,c5fae4f4fd28,2.702702703
194,drivers/usb/core/generic.c,295,9,11,1311247043,1565144990,1351364632,11,ff2a8c532c14,9.090909091
195,sound/soc/intel/common/sst-acpi.c,236,6,9,1394636675,1566452173,1402928098,11,ca964edf0ddb,27.27272727
196,drivers/gpu/drm/panel/panel-tpo-td043mtea1.c,515,3,6,1565709061,1575702215,1565848811,7,cc635be34eb6,14.28571429
197,drivers/leds/leds-lm3530.c,501,11,21,1309672563,1559008644,1323661905,24,,0
198,drivers/staging/media/sunxi/cedrus/cedrus_h264.c,689,3,8,1558646431,1573342201,1561279306,8,a6b8feae7c88,12.5
199,drivers/parport/parport_ip32.c,2239,9,9,1311247043,1558918505,1312769854,8,,0
200,drivers/scsi/mac_scsi.c,547,5,29,1309230957,1572667614,1483155612,53,78ff751f8e6a,3.773584906
201,drivers/media/pci/ttpci/av7110_ca.c,380,5,8,1311247043,1558581290,1319738960,9,,0
202,drivers/iio/magnetometer/st_magn_core.c,565,10,33,1359128640,1564714753,1418934560,44,e72a060151e5,13.63636364
203,arch/arm/nwfpe/fpmodule.c,178,5,6,1311247043,1558315142,1317297461,6,,0
204,fs/proc_namespace.c,339,10,24,1323145314,1553503111,1345180350,27,,0
205,lib/string_helpers.c,651,12,22,1311247043,1563265656,1424609144,23,,0
206,drivers/iio/industrialio-configfs.c,48,4,4,1447031639,1559614293,1450697654,4,,0
207,fs/namespace.c,3977,43,237,1267958976,1579520997,1399717939,311,0ecee6699064,7.717041801
208,drivers/staging/iio/adc/ad7280a.c,1041,25,49,1311145389,1554179515,1392824431,68,794e20ee038e,2.941176471
209,drivers/md/dm-log.c,890,8,9,1311247043,1477957210,1312832660,8,9c5a559d9495,12.5
210,drivers/media/common/videobuf2/videobuf2-dma-sg.c,649,17,33,1311247043,1557739339,1393448716,9,,0
211,arch/powerpc/platforms/cell/spufs/backing_ops.c,400,3,4,1311247043,1558918502,1315345252,4,,0
212,net/ceph/striper.c,278,1,3,1517556202,1559733911,1520301050,3,,0
213,arch/powerpc/platforms/embedded6xx/hlwd-pic.c,235,10,13,1311247043,1558918501,1322260127,13,,0
214,arch/parisc/math-emu/dfmpy.c,381,2,2,1311247043,1558670650,1311896449,1,,0
215,drivers/net/wireless/ath/ath10k/htt_tx.c,1789,24,74,1371041530,1567560816,1468708397,98,d39de9919a0c,2.040816327
216,drivers/input/gameport/emu10k1-gp.c,111,4,6,1308572746,1558918505,1312285460,7,,0
217,drivers/infiniband/hw/mlx5/mem.c,392,12,13,1373189149,1560151284,1490344111,21,cbe4b8f0a576,19.04761905
218,arch/arm/mach-s3c24xx/s3c2416.c,132,10,17,1311247043,1571823503,1333523234,16,,0
219,net/sunrpc/auth_gss/gss_rpc_xdr.c,839,9,17,1337940595,1549855515,1345426449,17,,0
220,fs/btrfs/file-item.c,1009,23,66,1309949513,1578468593,1368590549,88,,0
221,fs/ecryptfs/main.c,890,18,29,1311247043,1581600354,1319048913,31,,0
222,net/mac80211/status.c,1225,34,87,1310701654,1574085970,1413907588,112,08a5bdde3812,6.25
223,sound/soc/tegra/tegra_max98090.c,298,8,12,1386141567,1561690125,1398963260,17,,0
224,arch/s390/kernel/setup.c,1189,23,116,1311247043,1580393787,1402484931,157,40260b01d029,4.458598726
225,drivers/memory/jz4780-nemc.c,406,5,6,1425882544,1559885623,1434890530,8,,0
226,drivers/net/wireless/ralink/rt2x00/rt2500pci.c,2139,16,27,1306480715,1558252303,1321176089,12,,0
227,drivers/gpu/drm/udl/udl_modeset.c,522,9,16,1292368464,1575942544,1422279683,33,,0
228,scripts/kconfig/lxdialog/menubox.c,424,6,8,1311247043,1545138815,1316811821,7,,0
229,sound/pci/asihpi/hpi6000.c,1801,3,7,1307980322,1559085167,1308713987,6,,0
230,drivers/power/supply/apm_power.c,376,4,5,1302457213,1426121051,1303532094,1,,0
231,drivers/usb/chipidea/otg_fsm.c,844,8,23,1398239804,1516677847,1410203887,30,a5a356cee89f,3.333333333
232,kernel/time/timer_list.c,380,12,21,1311247043,1560482164,1358471058,29,,0
233,drivers/crypto/ccree/cc_pm.c,114,3,14,1516584420,1579148085,1530036076,15,15fd2566bf54,6.666666667
234,drivers/media/platform/mtk-vcodec/mtk_vcodec_enc.c,1333,9,20,1462230684,1578365088,1468255757,24,52fafc58c353,4.166666667
235,drivers/media/common/b2c2/flexcop-hw-filter.c,245,3,3,1311247043,1509520077,1319011907,3,,0
236,arch/x86/entry/vdso/vdso2c.c,252,5,16,1399263574,1573493231,1406963318,9,81d30225bc0c,22.22222222
237,lib/test_printf.c,690,9,21,1446798629,1571144825,1479953225,23,ce041c43f222,4.347826087
238,drivers/s390/crypto/zcrypt_ccamisc.c,1765,1,8,1560223016,1576803969,1561140484,8,94dd3bada53e,25
239,arch/sparc/mm/init_64.c,3219,36,103,1310374312,1574564240,1361103560,120,473ad7f4fb00,0.833333333
240,tools/firewire/decode-fcp.c,214,2,2,1311247043,1509520077,1312173553,1,,0
241,drivers/pci/controller/pcie-altera-msi.c,301,5,6,1445596033,1556081835,1450340917,2,,0
242,drivers/clk/ti/composite.c,275,5,10,1378712805,1535424269,1388687706,14,,0
243,drivers/gpu/drm/tve200/tve200_drv.c,284,8,13,1503201955,1575702212,1506724442,16,44390ef51900,6.25
244,drivers/i2c/busses/i2c-lpc2k.c,502,4,5,1439727016,1558918501,1440310768,5,,0
245,drivers/gpu/drm/nouveau/nvkm/subdev/acr/gp102.c,281,1,2,1579041261,1579041262,1579041262,2,,0
246,sound/firewire/digi00x/digi00x-hwdep.c,198,4,6,1443577161,1559120279,1446716234,6,,0
247,tools/perf/tests/bpf-script-test-relocation.c,51,2,2,1453686948,1560421745,1455779787,2,,0
248,drivers/pwm/pwm-jz4740.c,205,7,13,1345600884,1566639427,1399499323,17,,0
249,drivers/rtc/rtc-ps3.c,73,3,7,1311247043,1553060668,1344672806,9,,0
250,drivers/gpu/ipu-v3/ipu-dmfc.c,214,4,9,1348193269,1558918506,1358103604,7,,0
251,crypto/ccm.c,980,9,27,1311247043,1577966678,1401024879,30,6a1faa4a43f5,6.666666667
252,net/netfilter/nf_conntrack_proto_dccp.c,769,14,30,1311247043,1578324857,1351252679,57,1d9a7acd3d1e,7.01754386
253,drivers/usb/host/fhci-tds.c,622,6,6,1311247043,1528782900,1312503905,6,,0
254,tools/testing/selftests/bpf/verifier/raw_tp_writable.c,34,1,1,1556250591,1556250591,1556250591,1,,0
255,drivers/pinctrl/meson/pinctrl-meson-gxl.c,845,7,23,1477906331,1582179312,1495627970,28,dc7a06b0dbba,25
256,arch/x86/kernel/devicetree.c,324,14,23,1302491949,1542852249,1364591097,35,0a5169add90e,5.714285714
257,drivers/gpu/drm/sun4i/sun4i_framebuffer.c,51,4,8,1446082583,1558918501,1482247434,13,,0
258,drivers/target/iscsi/iscsi_target_tpg.c,910,10,33,1311374584,1558918506,1334639617,42,35bea5c84fd1,4.761904762
